1,64,32,2,0,3,1,1,1,0.1326,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
2,256,32,2,0,3,1,0,1,0.0459,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,64,32,2,0,3,1,1,1,0.462,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,16,2,128,3,1,1,0,0.8727,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
2,64,32,2,0,3,1,1,1,0.2544,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
2,256,32,2,0,3,1,1,1,0.2583,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
2,256,32,2,0,1,1,1,1,0.2587,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
8,256,32,2,200,3,1,1,0,1.0964,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
8,256,32,2,128,3,1,0,0,0.1607,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
8,256,32,2,64,3,1,1,0,1.0862,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,32,2,64,3,1,1,0,0.9915,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,32,2,128,3,2,1,0,1.0,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,32,2,128,3,1,2,0,1.0702,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
1,256,64,4,0,3,1,1,1,0.1369,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
1,256,32,2,0,3,1,0,1,0.0459,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
2,256,16,2,0,3,1,1,1,0.2398,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,32,2,0,3,1,2,1,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,32,2,0,3,1,1,1,0.4746,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
1,1024,32,2,0,3,1,1,1,0.1338,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
2,256,64,4,0,3,1,1,1,0.269,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,64,4,0,3,1,1,1,0.4996,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,64,32,2,128,3,1,1,0,0.951,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
1,256,32,2,0,3,1,1,1,0.1337,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,32,2,128,6,1,1,0,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,1024,32,2,0,3,1,1,1,0.476,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,32,2,128,3,1,0,0,0.1434,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,32,2,200,3,1,1,1,0.4746,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,32,2,64,3,1,1,1,0.4746,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
4,256,32,2,0,6,1,1,1,0.4746,0.5204,0.3984,0.0565,0.2726,835.625,7.6875,1.5378,57.8409,221.5529,0.837,0.0003
