4,256,32,2,0,3,1,0,1,0.431,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
8,64,32,2,128,3,1,1,0,1.1428,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
8,256,32,2,128,3,2,1,0,1.1429,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,64,4,128,3,1,1,0,1.0216,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
8,256,32,2,128,3,1,2,0,1.1551,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
8,256,64,4,128,3,1,1,0,1.172,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
2,256,32,2,0,3,2,1,1,0.2811,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
8,256,32,2,128,3,1,1,0,1.1429,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,32,2,200,3,1,1,0,0.9995,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,16,2,0,3,1,1,1,0.4857,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,32,2,0,3,2,1,1,0.5075,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
2,1024,32,2,0,3,1,1,1,0.2811,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,32,2,128,3,1,1,0,1.0,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
8,1024,32,2,128,3,1,1,0,1.1429,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
1,256,16,2,0,3,1,1,1,0.1398,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,1024,32,2,128,3,1,1,0,1.0,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
8,256,16,2,128,3,1,1,0,1.0338,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
1,64,32,2,0,3,1,1,1,0.1415,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
2,256,32,2,0,3,1,0,1,0.1259,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,64,32,2,0,3,1,1,1,0.5075,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,16,2,128,3,1,1,0,0.904,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
2,64,32,2,0,3,1,1,1,0.2811,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
2,256,32,2,0,3,1,1,1,0.2811,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
2,256,32,2,0,1,1,1,1,0.279,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
8,256,32,2,200,3,1,1,0,1.1426,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
8,256,32,2,128,3,1,0,0,0.8252,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
8,256,32,2,64,3,1,1,0,1.1398,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,32,2,64,3,1,1,0,1.0064,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,32,2,128,3,2,1,0,1.0,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,32,2,128,3,1,2,0,1.0027,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
1,256,64,4,0,3,1,1,1,0.142,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
1,256,32,2,0,3,1,0,1,0.1259,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
2,256,16,2,0,3,1,1,1,0.2743,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,32,2,0,3,1,2,1,0.5075,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,32,2,0,3,1,1,1,0.5075,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
1,1024,32,2,0,3,1,1,1,0.1415,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
2,256,64,4,0,3,1,1,1,0.2831,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,64,4,0,3,1,1,1,0.5129,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,64,32,2,128,3,1,1,0,1.0,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
1,256,32,2,0,3,1,1,1,0.1415,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,32,2,128,6,1,1,0,1.0043,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,1024,32,2,0,3,1,1,1,0.5075,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
4,256,32,2,128,3,1,0,0,0.7437,0.6916,0.0192,0.226,0.3421,60.3125,24.5,2.0872,1.384,17.5488,0.8779,0.0
