4,256,32,2,0,3,1,0,1,0.1819,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
8,64,32,2,128,3,1,1,0,1.1271,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
8,256,32,2,128,3,2,1,0,1.1889,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
4,256,64,4,128,3,1,1,0,1.0116,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
8,256,32,2,128,3,1,2,0,1.3443,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
8,256,64,4,128,3,1,1,0,1.2043,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
2,256,32,2,0,3,2,1,1,0.2463,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
8,256,32,2,128,3,1,1,0,1.1889,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
4,256,32,2,200,3,1,1,0,0.9995,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
4,256,16,2,0,3,1,1,1,0.4416,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
4,256,32,2,0,3,2,1,1,0.4562,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
2,1024,32,2,0,3,1,1,1,0.2467,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
4,256,32,2,128,3,1,1,0,1.0,0.6586,0.0042,0.2163,0.4224,108.0625,13.8125,1.7134,35.0193,16.1126,0.9238,0.0
